type,priority,category,issue,enterpriseTier,flag,weekday,week,periods,previousDepartmentID,newDepartmentID,difference
1,2,0,16,0,0,4,28,2,47,33,2136
1,2,0,16,0,0,4,28,2,33,47,822
1,2,0,16,0,0,4,28,2,47,33,65496
1,2,0,16,0,0,5,28,1,33,47,808
1,2,0,16,0,0,5,28,1,47,33,839
1,2,0,16,0,0,3,28,1,47,33,3058
1,2,0,16,0,0,3,28,1,33,47,81862
1,2,0,16,0,0,4,28,1,47,33,4406
1,2,0,16,0,0,4,28,1,33,47,2870
1,2,0,16,0,0,4,28,2,47,33,3912
1,2,0,16,0,0,4,28,2,33,47,2372
1,2,0,16,0,0,4,28,2,47,33,935
1,2,0,16,0,0,4,28,2,33,47,1023
1,2,0,16,0,0,4,28,1,47,33,63891
1,2,0,16,0,0,5,28,3,33,47,184
1,2,0,16,0,0,5,28,3,47,33,11189
1,2,0,16,0,0,5,27,2,47,33,3130
1,2,0,16,0,0,5,27,1,33,47,5037
1,2,0,16,0,0,5,27,1,33,47,416
1,2,0,16,1,0,3,32,1,47,33,458
1,2,0,16,1,0,4,32,1,33,47,1136270
1,2,0,16,1,0,3,34,2,47,33,391
1,2,0,16,1,0,4,35,1,47,33,64767
1,2,0,16,1,0,4,35,1,33,47,222
1,2,0,16,1,0,4,35,1,47,33,64497
1,2,0,16,1,0,5,35,2,33,47,14734
1,2,0,16,1,0,5,35,1,47,33,408388
1,2,1,6,0,0,3,27,2,171,48,740
1,2,0,16,1,0,2,37,1,47,33,249
1,2,0,16,1,0,1,38,1,33,47,19529
1,2,0,16,1,0,1,38,1,47,33,56
1,2,0,16,1,0,2,38,3,33,47,5503
1,2,0,16,1,0,2,38,1,47,33,734
1,2,0,0,1,0,1,36,1,47,33,892
1,2,0,0,1,0,2,36,2,33,47,4909
1,2,0,0,1,0,2,36,1,47,33,64646
1,2,0,0,1,0,3,36,3,33,47,4626
1,2,0,0,1,0,3,36,1,47,33,5313
1,2,0,0,1,0,3,36,2,33,47,8721
1,2,0,0,1,0,3,36,2,47,33,66903
1,3,0,0,1,0,4,35,2,47,33,2236
1,3,0,0,1,0,5,35,2,33,47,251900
1,3,0,0,1,0,1,36,1,47,33,22850
1,3,0,0,1,0,2,36,2,33,47,2192
1,3,0,0,1,0,2,36,2,47,33,6882
1,2,3,16,0,0,0,28,1,171,19,14487
1,1,1,7,1,0,5,27,2,83,68,273994
1,2,0,16,0,0,0,28,3,171,9,77969
1,2,0,16,0,0,2,30,1,9,171,2414278
1,2,0,16,0,0,2,34,2,171,9,268771
3,2,0,7,0,1,2,29,1,83,36,14056
1,3,0,16,1,0,1,29,1,47,33,60152
1,3,0,16,1,0,2,29,1,33,47,2250
1,3,0,16,1,0,2,29,1,47,33,82375
1,2,0,16,0,0,5,27,1,47,33,2365
1,2,0,16,0,0,1,28,2,33,47,68942
1,2,0,16,0,0,2,28,3,47,33,9857
1,2,0,16,0,0,2,28,1,33,47,5318
3,1,9,0,0,0,3,31,1,83,9,305
3,1,9,0,0,0,2,33,3,83,36,216825
1,2,0,16,1,0,5,27,1,171,33,270921
1,3,8,0,0,0,6,27,2,171,149,766321
1,2,0,13,0,0,5,27,1,141,48,4657
1,2,0,13,0,0,2,28,1,48,141,660
1,2,0,13,0,0,2,28,1,141,48,396
1,2,3,6,0,0,3,27,1,171,48,56781
1,2,0,16,0,0,4,27,1,47,33,16942
1,2,0,16,0,0,5,27,1,33,47,7145
1,2,3,6,0,0,3,27,3,171,48,52094
1,2,0,0,0,0,5,27,1,141,48,111
1,3,3,6,3,0,3,27,3,171,21,1177362
1,2,3,6,0,0,0,28,1,171,19,3723
1,2,3,8,0,1,5,35,1,46,171,1175
1,2,0,16,0,0,5,29,1,171,12,259495
1,2,0,16,0,0,3,30,1,171,9,7027
1,2,0,16,0,0,3,30,1,9,33,939
1,2,0,16,0,0,5,27,1,47,33,283747
1,2,0,16,0,0,1,28,3,33,47,62465
1,2,0,16,0,0,2,28,1,47,33,23183
1,2,0,16,0,0,3,28,1,33,47,3354
1,3,0,15,0,0,3,27,3,171,12,1973142
3,1,9,0,0,1,0,28,3,171,9,72804
3,1,9,0,0,1,1,29,1,9,83,339986
3,1,9,0,0,1,5,29,2,83,36,18669
1,2,3,16,0,0,1,30,1,171,38,5597
1,2,3,0,0,0,4,27,3,171,12,2253
1,3,8,16,0,0,4,27,3,171,9,322
1,3,3,13,0,0,4,27,3,171,48,18107
1,3,8,0,0,0,4,27,1,48,141,86342
1,2,3,6,1,0,4,27,1,171,48,3818
1,3,3,13,0,0,4,27,1,171,48,17425
1,2,0,0,0,0,1,28,1,47,33,5514
3,1,9,7,0,0,6,28,3,171,83,415616
3,1,9,7,0,0,4,31,1,83,36,22004
4,1,9,8,0,0,4,29,2,83,36,420256
4,1,9,8,0,0,2,30,3,36,8,89005
4,1,9,8,0,0,3,30,1,83,36,762750
1,2,3,8,0,0,4,27,1,171,48,94068
1,2,3,8,0,0,5,30,1,48,141,343473
3,1,9,7,0,0,2,29,1,83,36,74828
1,3,8,13,1,0,4,27,1,171,48,822
1,2,3,16,0,1,4,27,1,171,12,5365789
1,1,9,16,0,0,1,32,1,83,9,3241610
1,2,0,16,0,0,1,28,1,47,33,176080
1,2,0,16,0,0,4,27,1,47,33,2110
1,1,3,8,0,0,0,28,2,171,19,5210
1,2,0,16,0,0,2,28,1,47,33,5270
1,2,0,16,0,0,3,28,1,33,47,1541
1,1,9,0,0,0,4,27,2,171,48,14010
3,1,9,0,0,0,4,27,2,171,8,77764
3,1,9,0,0,0,1,28,3,8,36,152343
1,3,3,6,1,0,4,27,2,171,48,5416
1,3,3,6,1,0,4,27,1,48,141,63072
1,3,3,6,1,0,5,27,3,141,48,2811
1,3,3,6,1,0,5,27,1,48,141,4892
1,3,3,6,1,0,5,27,1,141,48,1899
1,3,3,6,1,0,5,27,2,48,141,10119
1,3,3,6,1,0,5,27,2,141,48,241227
1,1,3,7,0,1,5,28,1,171,47,397
1,2,3,13,1,0,4,27,2,171,48,4936
1,2,0,6,1,0,4,27,3,46,47,54011
1,2,0,6,1,0,5,27,3,171,47,318201
1,2,3,0,0,0,4,27,2,171,48,73964
1,2,3,0,0,0,1,28,1,48,141,16888
1,2,3,0,0,0,1,28,1,141,48,6419
1,2,0,16,0,0,2,28,2,38,36,17484
1,2,0,16,0,0,2,28,1,36,38,488050
1,2,0,16,0,0,1,29,3,38,36,6347
1,2,0,16,0,0,1,29,1,36,38,12277
1,1,1,7,0,1,0,28,3,171,19,296
1,2,0,16,1,0,5,27,2,47,33,3728
1,2,0,16,1,0,5,27,2,33,47,928
1,2,0,16,1,0,1,28,1,47,33,1463
1,2,0,16,1,0,1,28,2,33,47,8327
1,2,0,16,1,0,1,28,2,47,33,694
1,2,0,16,1,0,3,28,1,47,33,2265
1,2,0,16,1,0,1,29,1,33,47,67381
1,2,0,16,1,0,2,29,1,47,33,167166
1,3,3,16,0,1,1,34,2,141,166,7323
1,2,0,16,1,0,1,28,2,47,33,3593
1,2,0,16,1,0,1,28,1,33,47,2716
1,1,1,16,1,1,4,27,3,46,47,339760
1,1,1,16,1,1,4,27,3,46,47,419485
1,3,0,16,1,0,5,27,1,171,12,426267
1,3,0,16,1,0,2,31,2,171,9,1373707
1,1,1,0,0,0,2,33,1,9,83,725658
1,1,1,0,0,0,4,36,3,83,36,50308
1,2,3,0,0,1,4,27,1,171,12,1635727
1,2,1,0,0,0,5,28,2,171,33,4675
1,2,1,0,0,0,1,30,1,12,33,159737
1,2,1,0,0,0,3,30,2,33,143,427209
1,2,1,0,0,0,1,31,2,143,33,8389
1,1,9,7,0,0,5,27,3,171,9,6702
1,1,3,6,0,0,5,27,1,171,9,6673
1,2,1,16,2,0,2,28,2,68,49,10194
1,2,1,16,2,0,2,28,2,49,68,2914
1,3,8,13,0,0,5,27,3,171,48,6646
1,1,9,0,0,0,5,27,3,171,83,1134361
1,1,9,0,0,0,2,28,1,83,9,75501
1,1,9,0,0,0,4,28,2,8,83,602176
3,1,9,7,0,1,5,27,3,171,83,1138075
3,1,9,7,0,1,2,28,1,83,9,75549
3,1,9,7,0,1,4,28,2,8,83,605863
3,1,9,7,0,1,4,29,2,83,36,76719
1,2,3,6,0,0,5,27,3,171,48,1232548
1,2,0,13,0,0,3,28,3,36,12,705580
1,2,0,13,0,0,4,29,2,12,36,76355
1,2,0,13,0,0,5,29,1,36,48,878654
1,2,0,13,0,0,1,31,2,48,36,8453
1,2,0,13,0,0,1,31,1,36,48,64104
1,3,0,6,0,0,5,27,1,48,141,266373
1,3,0,6,0,0,1,28,2,141,48,160623
4,3,0,16,1,0,2,28,2,47,33,3020
4,3,0,16,1,0,4,28,1,33,47,2836
4,3,0,16,1,0,4,28,1,47,33,1046
4,3,0,16,1,0,3,30,2,33,36,4663
1,1,1,0,0,0,5,27,1,171,9,357044
1,2,1,15,0,0,5,27,1,171,12,440645
1,2,1,15,0,0,3,28,2,12,9,422454
1,2,1,15,0,0,1,29,1,9,12,5622
1,1,3,8,1,0,5,27,2,48,141,594113
1,3,8,13,0,0,5,27,1,171,48,8686
1,2,0,16,0,0,5,28,2,47,146,2410
1,2,0,16,0,0,5,28,1,146,47,245787
1,2,0,16,0,0,1,29,2,47,146,271500
1,1,1,8,0,0,1,28,3,171,83,955693
1,1,1,7,0,1,6,29,3,171,47,136241
1,1,1,7,0,1,2,30,3,171,47,54184
1,1,0,0,1,0,5,27,2,9,36,323536
1,1,0,7,1,0,1,28,1,9,68,275536
1,1,0,7,1,0,1,31,1,68,36,5496
1,1,0,16,0,1,6,28,3,171,19,147365
4,2,3,13,1,1,5,35,1,171,166,167
4,2,3,13,1,1,5,35,1,166,171,5164
1,1,3,16,0,1,1,28,1,46,47,28549
1,2,1,0,1,0,2,28,2,9,68,4021
1,2,3,6,0,0,5,27,2,171,48,413317
1,3,3,0,0,0,6,27,2,171,48,184751
1,2,0,16,0,0,1,28,2,38,36,3476
1,2,0,16,0,0,1,28,2,36,38,3344912
1,2,0,16,0,0,1,34,1,38,36,2131
1,2,0,16,0,0,1,34,1,36,38,14091
1,3,8,0,0,0,5,27,1,171,48,234229
1,3,3,0,0,0,3,28,3,171,48,2531
1,2,3,0,1,0,6,27,3,171,48,143725
1,2,3,13,1,1,6,27,3,171,48,231455
1,3,3,13,0,0,6,27,1,171,48,167528
1,1,9,13,0,1,6,27,2,171,48,166263
1,1,0,6,0,0,6,27,1,171,9,238093
1,1,0,6,0,0,2,28,1,9,36,1903
1,1,0,0,0,0,1,29,3,171,9,2382893
1,3,0,7,0,0,0,27,3,171,48,89885
1,3,0,7,0,0,1,28,1,48,141,3662
1,3,0,7,0,0,1,28,1,141,48,683
1,1,9,16,0,1,1,28,1,46,47,113025
1,1,1,8,0,0,2,30,1,83,49,849343
1,1,1,8,0,0,5,31,2,49,8,2339893
1,1,1,8,0,0,4,35,2,8,165,77461
1,1,1,0,0,0,0,27,3,171,48,51252
1,1,3,8,0,0,6,28,3,171,12,147522
1,1,9,0,0,0,2,28,1,83,48,1104721
1,3,3,0,0,0,1,28,1,48,141,3623
1,2,8,0,0,0,1,28,1,171,12,182640
1,2,0,7,1,0,4,28,2,1,47,102305
1,2,0,7,1,0,5,28,1,47,146,321810
1,2,0,7,1,0,2,29,1,146,47,4112
1,2,0,7,1,0,2,29,1,47,146,212
1,2,0,7,1,0,2,29,1,146,47,95080
1,2,0,7,1,0,3,29,2,47,146,97
1,2,0,7,1,0,3,29,2,146,47,670
1,2,0,0,0,1,1,28,1,171,48,170636
1,1,9,16,1,1,1,28,2,46,47,271368
1,2,0,16,0,0,4,28,1,47,45,16734
1,2,0,16,0,0,4,28,1,45,33,2146
1,1,1,7,0,0,2,28,1,83,68,1134357
1,1,1,7,0,0,1,30,2,68,36,66141
1,2,0,16,0,0,3,28,1,47,33,2514
1,2,0,16,0,0,3,28,2,33,47,421
1,2,0,16,0,0,3,28,2,47,33,3242
1,2,0,16,0,0,3,28,1,33,47,730
1,2,0,7,1,0,5,28,1,47,146,323086
1,2,0,7,1,0,2,29,1,146,47,3110
1,2,3,0,0,0,2,28,3,171,12,186186
1,2,3,0,0,0,6,30,1,171,12,152051
1,2,0,16,0,0,3,28,1,47,33,869
1,2,0,16,0,0,4,28,1,33,47,2134
1,2,0,16,0,0,4,28,2,47,33,145
1,2,0,16,0,0,5,28,2,33,47,5292
1,2,0,16,0,0,5,28,1,47,33,1404
1,2,0,16,0,0,5,28,1,33,47,110
1,2,0,16,0,0,5,28,1,47,33,235183
1,2,0,16,0,0,5,28,1,47,33,873
1,2,0,16,0,0,5,28,1,33,47,1895
1,2,0,16,0,0,5,28,1,47,33,233665
1,2,0,16,0,0,5,28,2,47,33,246
1,2,0,16,0,0,5,28,2,33,47,10989
1,2,0,16,0,0,5,28,1,47,33,230472
1,2,0,16,0,0,1,29,2,33,47,3525
1,3,0,16,0,0,3,29,2,47,33,486
1,3,0,16,0,0,3,29,1,33,47,1269
1,3,0,16,0,0,3,29,1,47,33,65109
1,3,0,16,0,0,4,29,1,33,47,14321
1,3,0,16,0,0,4,29,1,47,33,3023
1,3,0,16,0,0,5,29,1,33,47,2043
1,3,0,16,0,0,5,29,1,47,33,4862
1,2,0,16,0,0,2,32,2,47,33,2872
1,2,0,16,0,0,3,32,3,33,47,458
1,2,0,16,0,0,3,32,3,47,33,14407
1,2,0,16,0,0,5,28,1,47,33,882020
1,2,0,16,0,0,1,30,1,33,47,662
1,2,0,16,0,0,2,32,2,47,33,3985
1,2,0,16,0,0,3,32,3,33,47,134
1,2,0,16,0,0,3,32,3,47,33,18629
1,2,3,15,0,1,1,28,2,171,9,2068904
1,2,3,15,0,1,4,31,2,9,12,336788
1,2,3,15,0,1,1,32,1,12,9,163
1,2,3,15,0,1,0,32,3,171,12,797914
1,2,0,16,1,0,3,28,1,47,33,234
1,2,0,16,1,0,3,28,1,33,47,4173
1,2,0,16,1,0,3,28,1,47,33,55693
1,2,0,16,0,0,3,32,1,47,33,62541
1,2,0,16,0,0,4,32,2,33,47,1923
1,2,0,16,0,0,4,32,1,47,33,327081
1,3,0,16,1,0,4,29,1,47,33,58601
1,3,0,16,1,0,5,29,1,33,47,8211
1,3,0,16,1,0,5,29,2,47,33,4036
1,3,0,16,1,0,5,29,2,33,47,948
1,3,0,16,1,0,5,29,2,47,33,1434
1,3,0,16,1,0,5,29,2,33,47,1895
1,3,0,16,1,0,5,29,1,47,33,531
1,3,0,16,1,0,5,29,1,33,47,560
1,3,0,16,1,0,5,29,1,47,33,2612
1,2,0,16,0,0,4,32,1,47,33,3043
1,2,0,16,0,0,4,32,1,33,47,3101
1,2,0,16,0,0,4,32,1,47,33,57824
1,2,0,16,0,0,5,32,1,33,47,27324
1,2,0,16,0,0,5,32,1,47,33,227764
1,2,0,16,1,0,5,28,1,47,33,1054
1,2,0,16,1,0,2,29,1,33,47,30698
1,2,0,16,1,0,2,29,3,47,33,52259
1,2,3,13,0,1,1,28,2,171,48,3942
1,3,0,16,1,0,1,29,2,47,33,2312
1,3,0,16,1,0,2,29,2,33,47,10116
1,3,0,16,1,0,2,29,1,47,33,11889
1,3,0,16,1,0,3,29,2,33,47,1092
1,3,0,16,1,0,3,29,2,47,33,1239
1,2,0,16,1,0,3,29,2,47,33,650
1,2,0,16,1,0,5,29,2,33,47,5910
1,2,0,16,1,0,5,29,1,47,33,236002
1,2,0,16,1,0,1,30,1,33,47,20626
1,2,0,16,1,0,1,30,1,47,33,498
1,2,0,16,1,0,1,30,1,33,47,19655
1,2,0,16,1,0,1,30,1,47,33,59419
1,2,0,16,1,0,2,30,1,33,47,5842
1,2,0,16,1,0,2,30,2,47,33,343
1,2,0,16,1,0,3,28,3,47,33,59639
1,2,0,16,1,0,4,28,1,33,47,1903
1,2,0,16,1,0,3,29,2,47,33,774
1,2,0,16,1,0,5,29,2,33,47,2277
1,2,0,16,1,0,5,29,2,47,33,241397
1,2,0,16,0,0,4,28,2,47,33,2653
1,2,0,16,0,0,4,28,1,33,47,3359
1,2,0,16,0,0,4,28,1,47,33,2608
1,2,0,16,0,0,1,29,1,33,47,6862
1,3,0,16,0,0,1,31,1,47,33,337
1,3,0,16,0,0,3,32,1,33,47,965
1,3,0,16,0,0,3,32,1,47,33,7355
1,2,0,16,0,0,1,31,2,47,45,3753
1,2,0,16,0,0,1,31,2,45,33,573
1,2,0,16,0,0,3,32,1,33,45,86106
1,2,0,16,0,0,4,32,1,45,33,624
1,2,0,16,0,0,3,31,1,47,45,7008
1,2,0,16,0,0,3,31,3,45,33,54935
1,2,0,16,0,0,4,31,3,33,45,4561
1,2,0,16,0,0,4,31,1,45,33,3077
1,2,0,16,0,0,3,32,1,33,45,456087
1,2,0,16,0,0,1,33,1,45,33,69631
1,2,0,0,0,0,3,28,1,12,9,453484
1,2,0,16,0,0,1,32,1,47,45,243990
1,2,0,16,0,0,4,32,1,45,33,14011
1,2,0,16,0,0,4,32,1,33,45,1561
1,2,0,16,0,0,4,32,1,45,33,331206
1,2,0,16,0,0,1,33,2,33,45,77832
1,2,0,16,0,0,2,33,1,45,33,4010
1,2,0,16,1,0,3,28,1,47,33,64512
1,2,0,16,1,0,1,29,2,33,47,4306
1,2,0,16,1,0,1,29,1,47,33,1530
1,2,0,16,1,0,1,30,2,33,47,97732
1,2,0,16,1,0,2,30,1,47,33,1124
1,2,0,16,1,0,4,30,1,33,47,1314
1,3,3,0,0,0,1,28,1,171,48,2490
1,3,3,0,0,0,1,28,1,48,141,62776
1,3,3,0,0,0,2,28,1,141,48,515
1,3,3,0,0,0,2,28,1,48,141,158
1,3,3,0,0,0,2,28,1,141,48,1065
1,3,3,0,0,0,3,28,1,48,141,148170
1,3,3,0,0,0,5,28,1,141,48,717
1,2,0,16,1,0,4,28,3,47,33,59009
1,2,0,16,1,0,1,29,2,33,47,1680
1,2,0,16,1,0,1,29,2,47,33,9196
3,2,0,7,0,1,2,29,1,83,36,6703
1,1,1,16,0,1,1,28,3,46,47,165253
1,2,0,16,1,0,5,28,1,47,33,234731
1,2,0,16,1,0,1,29,2,33,47,5162
1,2,0,16,1,0,1,29,2,47,33,363
1,2,0,16,1,0,1,29,2,33,47,1428
1,2,0,16,1,0,1,29,2,47,33,6180
1,2,0,16,1,0,1,29,1,33,47,1495
1,2,0,16,1,0,1,29,3,47,33,60632
1,2,0,16,1,0,3,29,2,33,47,70724
1,2,0,16,1,0,4,29,1,47,33,16954
1,2,0,16,1,0,5,29,3,33,47,1123
1,2,0,16,1,0,5,29,3,47,33,3228
1,2,0,16,0,0,3,32,1,47,33,83734
1,2,0,16,0,0,4,32,1,33,47,2651
1,2,0,16,0,0,4,32,1,47,33,12548
1,2,0,16,0,0,4,32,1,33,47,58834
1,2,0,16,0,0,5,32,3,47,33,274522
1,3,0,16,1,0,1,29,1,47,33,808
1,3,0,16,1,0,1,29,2,33,47,5256
1,3,0,16,1,0,1,29,2,47,33,7708
1,2,0,16,0,0,4,32,1,47,33,15743
1,2,0,16,0,0,4,32,1,33,47,7820
1,2,0,16,0,0,4,32,3,47,33,325574
1,1,1,13,0,1,1,28,1,171,48,65592
1,3,8,6,0,0,1,28,1,171,48,1208
1,2,0,16,0,0,5,32,1,47,33,266256
1,2,0,16,0,0,1,33,2,33,47,2021
1,2,0,16,0,0,1,33,2,47,33,69070
1,1,9,0,1,0,2,28,1,83,68,1202455
1,1,9,0,1,0,2,30,1,68,36,1390121
1,2,0,16,0,0,2,28,1,36,21,167708
1,2,0,13,0,0,1,28,3,36,48,1202910
1,2,0,13,0,0,1,30,1,48,36,90138
1,2,0,16,0,0,4,28,1,47,33,4289
1,2,0,16,0,0,4,28,2,33,47,8411
1,2,0,16,0,0,4,28,1,47,33,394
1,2,0,16,0,0,4,28,1,33,47,58092
3,2,9,7,0,1,4,28,3,83,48,41171
3,2,9,7,0,1,5,28,3,48,141,288773
3,2,9,7,0,1,1,29,1,141,8,921849
3,2,9,7,0,1,5,30,3,83,36,283606
1,2,8,6,0,0,1,28,3,171,48,329418
1,2,0,11,1,1,1,28,3,171,48,54858
1,1,1,16,1,0,5,29,1,68,9,607392
1,3,3,0,0,0,2,28,3,171,48,6322
1,2,0,16,0,0,1,29,2,47,33,5382
1,2,0,16,0,0,2,29,2,33,47,6049
1,2,0,16,0,0,2,29,1,47,45,8613
1,2,0,16,0,0,2,29,2,45,33,270152
1,2,0,16,0,0,5,29,1,33,45,236429
1,2,0,16,0,0,5,28,1,47,45,3138
1,2,0,16,0,0,5,28,1,45,33,319
1,2,0,16,0,0,1,29,1,33,45,3548
1,2,0,16,0,0,4,29,2,47,33,3786
1,2,0,16,0,0,4,29,3,33,47,51390
1,2,0,16,0,0,4,28,1,47,33,1356
1,2,0,16,0,0,4,28,2,33,47,1171
1,2,0,16,0,0,3,29,1,47,33,3099
1,2,0,16,0,0,3,29,2,33,47,6428
1,2,0,16,0,0,3,29,2,47,33,1612
1,2,0,16,0,0,3,29,3,33,47,80774
1,2,0,16,0,0,2,29,1,47,33,153210
1,2,0,16,0,0,4,29,1,33,47,906
1,2,0,16,0,0,2,29,1,47,45,65822
1,2,0,16,0,0,3,29,1,45,33,5646
1,2,0,16,0,0,3,29,2,33,45,7189
1,2,0,0,0,0,4,28,2,47,33,1711
1,2,0,16,1,0,1,32,1,47,33,4602
1,2,0,16,1,0,1,32,2,33,47,6890
1,2,0,16,1,0,1,32,2,47,33,1636
1,2,0,16,1,0,2,32,1,33,47,4328
1,2,0,16,1,0,2,32,1,47,33,93214
1,2,0,16,1,0,3,32,2,47,33,1386
1,2,0,16,1,0,3,32,2,33,47,3310
1,2,0,16,1,0,3,32,2,47,33,11393
1,2,0,16,1,0,4,32,1,47,33,15468
1,2,0,16,1,0,4,33,3,33,47,3679
1,2,0,16,1,0,4,33,1,47,33,15766
1,2,0,16,1,0,4,33,2,33,47,4389
1,2,0,16,1,0,4,33,1,47,33,3580
1,2,0,16,1,0,5,33,3,33,47,3260
1,2,0,16,1,0,5,33,1,47,33,12938
1,2,0,16,1,0,5,32,2,47,33,257632
1,2,0,16,1,0,1,33,1,33,47,67777
1,2,0,16,1,0,2,33,1,47,33,523
1,2,0,16,1,0,2,33,1,33,47,713
1,2,0,16,1,0,2,33,1,47,33,95354
1,2,0,16,1,0,1,33,3,47,33,59101
1,2,0,16,1,0,2,33,1,33,47,1015
1,2,0,16,1,0,2,33,1,47,33,1752
1,2,0,16,1,0,5,33,1,33,47,1996
1,2,0,16,1,0,5,33,1,47,33,355
1,1,0,6,0,1,3,28,1,36,9,11485
1,1,0,6,0,1,3,28,1,9,36,3431
1,1,0,6,0,1,3,28,1,36,9,61805
1,1,0,6,0,1,4,28,2,9,36,14801
1,1,0,6,0,1,4,28,1,36,9,123
1,1,0,6,0,1,5,28,1,9,36,1063576
1,2,0,16,0,0,1,29,1,47,33,5903
1,2,0,16,0,0,4,29,1,33,47,206
1,2,0,16,0,0,4,29,1,47,33,75617
1,2,0,16,0,0,5,28,2,47,33,4533
1,2,0,16,0,0,2,29,1,33,47,283
1,2,0,16,0,0,2,29,1,47,33,16615
1,2,0,16,0,0,4,28,1,47,33,1396
1,2,0,16,0,0,4,28,2,33,47,2798
1,2,0,16,0,0,4,28,2,47,33,1448
1,2,0,16,0,0,4,28,1,33,47,4094
1,2,0,16,0,0,2,29,1,47,45,73397
1,2,0,16,0,0,3,29,2,45,33,854
1,2,0,16,0,0,3,29,2,33,45,1873
1,2,0,16,0,0,3,29,1,45,33,85890
1,2,0,16,0,0,1,29,2,47,45,2036
1,2,0,16,0,0,1,29,2,45,33,5874
1,2,0,16,0,0,2,29,1,33,45,5316
1,2,0,16,0,0,2,29,1,45,33,15616
1,2,0,16,0,0,2,29,1,33,45,64257
1,2,0,16,0,0,3,29,1,45,33,12610
1,2,0,7,1,1,3,28,1,171,19,16399
1,2,0,16,0,0,3,29,3,47,33,76882
1,2,0,16,0,0,4,29,1,33,47,6639
1,2,0,16,0,0,5,29,1,47,33,262464
1,3,3,0,1,1,2,28,1,171,48,20753
1,3,3,0,1,1,2,28,1,48,141,2039
1,3,3,0,1,1,2,28,1,141,48,603
1,2,0,7,0,0,0,29,1,171,38,60818
1,2,0,7,0,0,1,30,1,38,171,3541918
1,2,0,7,0,0,2,30,3,171,38,54284
1,2,0,7,0,0,3,30,1,38,171,3369242
1,2,0,7,0,0,0,30,3,171,38,50500
1,2,0,7,0,0,4,32,1,38,171,2049292
1,2,0,7,0,0,4,32,3,171,38,50593
1,2,0,7,0,0,5,32,3,38,171,1988218
1,2,0,7,0,0,0,35,1,171,38,100434
1,2,0,16,0,0,2,29,2,47,33,594
1,2,0,16,0,0,2,29,1,33,47,612
1,2,0,16,0,0,2,29,1,47,33,78504
1,2,0,16,0,0,3,29,2,33,47,928
1,2,0,16,0,0,4,28,1,47,45,6244
1,2,0,16,0,0,4,28,2,45,33,1273
1,2,0,16,0,0,4,28,1,33,45,649
1,2,0,16,0,0,4,28,1,45,33,2258
1,2,0,16,0,0,3,29,1,47,33,13685
1,2,0,16,0,0,4,29,1,33,47,95
1,2,0,16,0,0,3,29,1,47,33,13849
1,2,0,16,0,0,4,29,1,33,47,87
1,2,0,16,0,0,2,29,1,47,33,15885
1,2,0,16,0,0,4,29,2,33,47,6826
1,2,0,16,0,0,4,29,2,47,33,2911
1,2,0,16,0,0,5,29,3,33,47,735
1,3,0,16,0,0,5,28,2,47,45,2768
1,3,0,16,0,0,5,28,2,45,33,187
1,3,0,16,0,0,1,29,1,33,45,5092
1,3,0,16,0,0,1,29,1,45,33,339
1,3,0,16,0,0,1,29,1,33,45,429
1,3,0,16,0,0,1,29,1,45,33,6422
3,2,0,16,1,0,1,29,1,38,36,356989
3,2,0,16,1,0,5,29,2,36,38,2868344
1,2,0,16,0,0,4,28,2,47,33,6264
1,2,0,16,0,0,2,29,1,33,47,1310
1,2,0,16,0,0,2,29,1,47,33,13843
1,2,0,16,0,0,2,29,1,33,47,59873
1,2,0,16,0,0,3,29,1,47,33,13180
1,2,0,16,0,0,4,29,2,33,47,5904
1,2,0,16,0,0,4,29,2,47,33,76846
1,2,0,16,0,0,5,29,1,33,47,802
1,2,0,16,0,0,5,29,1,47,33,8486
1,2,0,16,0,0,5,30,2,33,47,1258
1,2,0,16,0,0,3,28,1,47,33,907
1,2,0,16,0,0,3,28,2,33,47,5987
1,3,0,16,0,0,5,28,1,47,33,7686
1,3,0,16,0,0,5,29,3,33,47,357
1,3,0,16,0,0,5,29,3,47,33,1969
1,3,0,16,0,0,5,30,2,33,47,1323
1,3,0,16,0,0,2,29,1,47,33,662
1,3,0,16,0,0,2,29,2,33,47,2604
1,3,0,16,0,0,2,29,1,47,33,5190
1,3,0,16,0,0,2,29,1,33,47,55558
1,2,0,16,0,0,1,30,1,47,33,3166
1,2,0,16,0,0,1,30,2,33,47,2148
1,2,0,16,0,0,1,30,2,47,33,5150
1,2,0,16,0,0,1,30,2,33,47,2955
1,2,0,16,0,0,5,28,2,47,146,198
1,2,0,16,0,0,5,28,1,146,47,256376
1,2,0,16,0,0,1,29,1,47,146,260762
1,2,0,16,0,0,2,29,1,47,33,7070
1,2,0,16,0,0,3,29,3,33,47,1844
1,2,0,16,0,0,3,29,1,47,33,223
1,2,0,16,0,0,3,29,2,33,47,4819
1,2,0,16,0,0,3,29,2,47,33,990
1,2,0,16,0,0,3,29,2,33,47,4892
1,2,0,16,0,0,3,29,1,47,33,61880
1,1,3,6,0,0,3,30,1,83,171,3796873
1,1,3,6,0,0,4,31,2,83,171,3091304
1,2,0,16,0,0,2,29,2,47,33,12953
1,2,0,16,0,0,3,29,1,33,47,66837
1,2,0,16,0,0,4,29,1,47,33,188
1,2,0,16,0,0,4,29,1,33,47,862
1,2,0,16,0,0,4,29,1,47,33,9670
